HTC_Top,1/HTC_Top,Part_Thickness,Tool_Thickness,HTC_Bottom,1/HTC_Bottom,Heat_Rate,exotherm,T_H50/,T_H60/,T_H70/,T_H80/,T_H90/,T_H100/,T_H110/,T_C150/,T_C120/,T_C90/,T_C60/,T_C30/,T_H50,T_H60,T_H70,T_H80,T_H90,T_H100,T_H110,T_C150,T_C120,T_C90,T_C60,T_C30,r_H50,r_H60,r_H70,r_H80,r_H90,r_H100,r_H110,r_C150,r_C120,r_C90,r_C60,r_C30
96.7,0.010341262,4.42,18.1,92.1,0.010857763,2.79,1.413831,6.40474828,7.336003297,7.956756989,8.363589462,8.623100789,8.900497061,8.990007634,5.487480857,7.576906571,8.596360286,8.889386886,8.9889184,32.1307523,39.5325508,47.800648,56.6655854,65.9415488,75.1676132,84.9178787,169.206183,146.519173,120.087261,91.1128541,61.4612144,1.9016508,2.1841996,2.3789292,2.5130384,2.6054188,2.6674176,2.7125372,-2.173396,-2.98406,-3.290352,-3.41233,-3.4570396
72.5,0.013793103,6.08,15.7,20.6,0.048543689,2.74,1.672053,6.685199161,8.240999818,9.558217409,10.67371624,11.61831263,12.31719314,12.98912993,5.966192286,9.574186571,11.89476886,13.25466629,14.06656609,31.6825543,37.4196605,43.8104843,50.7540175,58.1658234,66.2508908,74.409784,170.881673,153.509653,131.631691,106.391332,79.2329813,1.4891804,1.6840676,1.84868,1.9880168,2.1043264,2.2098944,2.2952612,-1.648936,-2.346484,-2.778488,-3.058208,-3.2306684
86,0.011627907,6.69,11.2,86.1,0.011614402,4.76,6.897404,3.490985651,4.092298971,4.541204937,4.876276828,5.126054034,5.425739517,5.564955084,4.390184286,5.430888286,5.908756857,5.880167629,5.772765914,33.3829083,40.5206569,48.3838645,56.7889223,65.5999828,74.1734799,83.5108138,165.365645,139.008109,110.680649,80.5805867,50.2046807,3.1787524,3.5659748,3.8548532,4.0654984,4.2291944,4.3498124,4.4455284,-2.628016,-3.277404,-3.457616,-3.512598,-3.528312
76.8,0.013020833,10,20,20.7,0.048309179,3.86,0.840972,6.900883212,8.829568394,10.59761839,12.21693518,13.69851231,15.05252228,16.35543363,7.513968571,12.88854457,16.88731229,19.77730229,21.91433686,23.3625908,25.917866,29.093193,32.8426302,37.1237425,41.897264,46.8680262,176.29889,165.109906,149.105593,129.220558,106.700179,0.8551816,1.100196,1.3321868,1.5418356,1.7359952,1.9158256,2.070944,-0.945356,-1.627856,-2.121768,-2.479788,-2.7336
79,0.012658228,10.2,12.1,95.4,0.01048218,3.85,12.689556,4.382001818,5.079899636,5.588735403,5.960639636,6.232721688,6.431265039,6.692397195,4.871434571,6.267668857,6.895469714,6.777639714,6.901890571,33.129293,40.4423864,48.4833687,57.0515374,66.0040215,75.2396296,84.2342708,167.050021,141.936841,114.134144,83.721739,54.156617,2.6235048,2.9460832,3.183686,3.3516944,3.4747704,3.5663144,3.632064,-2.44476,-3.181024,-3.424668,-3.5135256,-3.5426616
77.2,0.012953368,3.94,17.3,48.3,0.020703934,4.04,1.081438,4.618201436,5.738904257,6.616561609,7.255963911,7.953292129,8.557332772,8.977819926,5.397296857,8.155845429,9.464403429,10.31231477,10.45739531,31.3424662,36.8148268,43.2690911,50.6859058,57.8686998,65.4283756,73.7296075,168.890539,148.545459,123.125412,96.0931017,66.6008836,2.1690932,2.461679403,2.7139936,2.9406456,3.116388,3.2608984,3.3892648,-1.981224,-2.737592,-3.12448,-3.3146416,-3.4166076
95,0.010526316,17.3,14.7,74.2,0.013477089,3.91,23.17798,5.29193243,6.327331253,7.335617877,8.030516522,8.694754476,9.161499719,9.540526829,5.820679714,8.523651143,10.02065314,10.43771626,10.81830951,29.3085442,35.2601348,41.3177341,48.6006804,56.00351,64.1785361,72.6965401,170.372379,149.832779,125.072286,96.5320069,67.8640833,2.1001376,2.4345528,2.6760776,2.8853404,3.0443912,3.1865744,3.3083284,-1.956396,-2.73744,-3.140056,-3.363548,-3.4740732
32.1,0.031152648,8.34,12.9,82.1,0.012180268,1.35,6.060229,8.61178237,9.162616741,9.413910444,9.514213185,9.904182741,9.873899704,10.04812319,5.802122,8.207205714,9.434434857,9.637981971,9.891110686,38.3740938,47.6304674,57.2912209,67.1558122,76.6293533,86.6702354,96.4350337,170.307427,148.72522,123.020522,93.7329369,64.6188874,1.1940252,1.2681728,1.3050804,1.3241504,1.334778933,1.343026933,1.3513752,-1.996773333,-2.857956,-3.244116,-3.4311792,-3.5136108
25,0.04,18.4,8.01,84.7,0.011806375,2.82,54.993508,7.277647376,8.61982805,9.459553582,10.05324805,10.47550613,11.00352872,11.33749585,6.596520571,9.698662286,10.98937457,11.3640716,11.53444446,29.4770344,35.6920849,43.3240589,51.6498405,60.4590727,68.970049,78.0282617,173.087822,153.945318,128.462811,99.7742506,70.3705556,1.6948728,1.9935144,2.2191224,2.3758436,2.4856856,2.5585536,2.6181876,-1.675936,-2.67922,-3.187288,-3.4433136,-3.5680052
71.2,0.014044944,8.67,18.3,52.9,0.018903592,1.39,2.128363,12.31849604,14.03681122,15.07384424,15.72149863,16.23105331,16.45228504,16.67702122,6.818055714,10.77020229,12.95817486,14.48327314,15.12538309,32.8772905,40.4888324,49.0473565,58.1471169,67.4388359,77.1313238,86.8189405,173.863195,157.695708,135.353612,110.691456,82.9388408,0.9985292,1.134501067,1.224244,1.2839736,1.323304267,1.350034,1.369212533,-1.41556,-2.286336,-2.793452,-3.07948,-3.2526556
79,0.012658228,10,9.8,49.6,0.02016129,1.43,8.018674,7.519675105,7.871382238,8.301341259,8.594226643,8.437678531,8.598214406,8.712896923,5.208062857,7.373412,8.153472286,8.244439743,8.465688086,39.2468646,48.7439234,58.129082,67.7102559,77.9341197,87.7045534,97.5405574,168.22822,145.806942,118.537153,88.8555391,59.6299083,1.268984,1.3450516,1.3826844,1.403388,1.416512,1.4259852,1.4361544,-2.228349333,-2.975756,-3.312658667,-3.4567512,-3.5160124
80.3,0.0124533,19.8,9.13,80,0.0125,3.91,43.834994,5.722921739,6.783600563,7.759856522,8.380453632,8.952389412,9.312332404,9.583053069,6.159330286,8.673634286,9.812454857,9.8933952,10.03150369,27.623376,33.4761218,39.658961,47.2324263,54.9961574,63.5887803,72.5302625,171.557656,150.35772,124.343592,94.6268832,65.1102629,2.0060952,2.4522896,2.7640072,3.018562,3.198836,3.348524,3.4674716,-1.93536,-2.875952,-3.288664,-3.4807944,-3.5595024
98.9,0.010111223,15.5,17.3,40.8,0.024509804,1.38,6.754987,10.53068239,12.18769717,13.49753754,14.37404986,15.00507841,15.21232225,15.6229337,5.894591714,9.507659714,11.60702771,13.17002514,13.98057049,35.4676583,43.1809779,51.3733982,60.1638112,69.2929918,79.0069953,88.4403515,170.631071,153.276809,130.624597,106.095088,78.9319967,1.0136152,1.1132512,1.185706667,1.2389056,1.2790308,1.3112504,1.3374088,-1.74832,-2.3686,-2.79112,-3.05628,-3.235605067
23.5,0.042553191,18.7,16.6,70.7,0.014144272,4.29,34.141508,6.127974662,7.657169114,9.139949161,10.30331394,11.37719492,12.40168291,13.24698424,7.398032286,12.10584657,15.15318371,16.94085971,17.92348863,23.7109887,27.1507445,30.7896181,35.7987832,41.1918338,46.7967803,53.1704376,175.893113,162.370463,143.036143,119.293009,92.7322102,1.1970048,1.5746672,1.8687132,2.153856,2.4006428,2.5941968,2.7832228,-1.123956,-1.979844,-2.549624,-2.941984,-3.2058936
40.4,0.024752475,14.1,10.5,76.5,0.013071895,3.69,30.45293,5.541106396,6.57490878,7.46409645,8.090924363,8.580104092,9.178620515,9.485965528,6.055457143,8.789433429,9.956728286,10.1256728,10.17646626,29.5533174,35.7385866,42.4574841,50.1444891,58.3394159,66.1308903,74.9967872,171.1941,150.763017,124.848549,95.4398548,65.6176319,2.0773856,2.4364436,2.6906624,2.8999808,3.063442,3.1768628,3.276452,-1.912204,-2.81254,-3.245272,-3.4561132,-3.5517868
36.4,0.027472527,8.6,12.5,38.7,0.025839793,4.99,8.317457,4.491496834,5.69596018,6.663858737,7.652351222,8.404124188,9.223751603,9.891461242,6.344362,9.996838286,12.093708,13.23803886,14.03858991,27.5874308,31.5771587,36.7473449,41.8147674,48.0634203,53.9734795,60.6416084,172.205267,154.988934,132.327978,106.333136,79.1350647,1.982488,2.2965316,2.5901264,2.8263848,3.0636264,3.2494112,3.4315896,-1.579136,-2.371756,-2.857516,-3.154584,-3.3316008
34.4,0.029069767,15.9,9.3,47.2,0.021186441,4.8,36.364137,5.063283771,6.270071188,7.309121042,8.20837,8.989655896,9.840301583,10.444788,6.660704286,10.33187886,12.287636,13.446016,13.7699562,25.6962379,29.9036583,34.916219,40.599824,46.8496517,52.7665524,59.8650176,173.312465,156.161576,133.006726,107.061056,78.1948467,1.791492,2.2034108,2.5443108,2.822984,3.0670264,3.25248,3.43464,-1.51236,-2.400448,-2.931608,-3.243288,-3.4364576
36.5,0.02739726,18.9,17.7,81.6,0.012254902,2.93,30.717857,7.917664369,9.714992287,10.99298099,12.16602536,13.14388464,13.96313805,14.65238604,7.154955429,11.41670857,13.89428,15.251674,15.90465029,26.8012434,31.5350726,37.7905657,44.3535457,51.488418,59.0880055,67.0685089,175.042344,159.95848,138.62998,113.380859,85.666276,1.3145368,1.6038336,1.8549172,2.0414736,2.1926052,2.31593,2.417686,-1.274472,-2.177316,-2.741404,-3.096444,-3.3192508
36.2,0.027624309,16.3,8.8,20,0.05,2.39,28.00898,9.034223515,11.01234167,12.67210293,14.06915439,15.42967013,16.43458498,17.28285096,7.106131714,11.77741686,14.99706514,17.16074743,18.3326594,28.4082058,33.6805034,39.713674,46.374721,53.1230884,60.7213419,68.6939862,174.871461,161.220959,142.489728,120.062616,94.1643079,1.1446128,1.3411912,1.5023356,1.6360856,1.7417892,1.8368052,1.9177556,-1.246104,-1.945668,-2.450084,-2.818496,-3.0940576
80.7,0.012391574,5.44,17.7,76.5,0.013071895,3.82,2.284036,4.542877487,5.473409372,6.124823534,6.714742408,7.187239634,7.565570157,8.09141055,5.147780286,7.468139429,8.410114857,8.7650672,8.980354257,32.646208,39.0915762,46.6031741,54.349684,62.5447446,71.099522,79.0908117,168.017231,146.138488,119.435402,90.6777352,61.4312399,2.314387107,2.6136236,2.8572536,3.0468432,3.2018896,3.3232632,3.4128916,-2.16678,-2.907608,-3.24942,-3.4024624,-3.4714128
61.5,0.016260163,18.1,9.48,76.4,0.013089005,2.21,34.973452,7.857383846,8.900488552,9.711119367,10.08367502,10.4233976,10.54665271,10.71698027,6.335196,9.062331143,10.11503771,10.51504234,10.43942309,32.6351817,40.3299203,48.5384262,57.7150782,66.9642913,76.6918975,86.3154736,172.173186,151.718159,125.402632,96.8026482,66.5379808,1.6047108,1.8110576,1.9395072,2.0271024,2.0831488,2.12349,2.1546852,-1.84266,-2.805832,-3.252672,-3.456814,-3.551284
84.2,0.011876485,5.7,20,24.6,0.040650407,2.2,0.387551,10.0405035,12.27292618,14.02306005,15.60129823,16.63187136,17.716327,18.51700073,6.892528571,11.49788857,14.27223229,16.50199029,17.81544929,27.9108923,32.9995624,39.1492679,45.6771439,53.409883,61.0240806,69.2625984,174.12385,160.24261,139.952813,117.756966,92.3540725,1.02622,1.2406224,1.4226932,1.5652768,1.6930996,1.7902696,1.8733412,-1.267196,-2.017392,-2.530772,-2.837496,-3.0431988
91.4,0.010940919,3.98,12.4,73.2,0.013661202,4.29,2.841988,3.683626131,4.201946597,4.84280007,5.056046853,5.279086317,5.549264382,5.654598811,4.398601714,5.641005429,6.067881429,6.092089857,6.030615914,34.1972439,41.9736491,49.2243877,58.309559,67.3527197,76.1936558,85.7417711,165.395106,139.743519,111.237585,81.3223145,51.1071557,2.93423,3.2963056,3.5370112,3.7364168,3.8824328,3.9802816,4.0625064,-2.599872,-3.241916,-3.43398,-3.4929952,-3.5103536
35.3,0.028328612,10.7,15.1,89.1,0.011223345,2.77,13.508092,6.539907726,7.667959711,8.708238773,9.352802238,9.839362058,10.09478523,10.37164715,6.110588286,8.972994286,10.24738743,10.72385066,10.80102906,31.8844556,38.7597516,45.8781786,54.0927378,62.7449671,72.0374449,81.2705374,171.387059,151.40548,125.865856,97.5334773,67.8036017,1.7727524,2.024744,2.19814,2.3365912,2.4391156,2.5184276,2.577482,-1.838624,-2.720428,-3.164184,-3.3866236,-3.4977272
29.2,0.034246575,15.5,8.42,75.2,0.013297872,3.23,44.398795,6.454464892,7.594110588,8.347684056,9.079711579,9.67025613,9.933965511,10.33326672,6.329509714,9.270719429,10.52304571,10.69916983,10.83886471,29.1520784,35.4710228,43.0369805,50.6725316,58.7650727,67.9132914,76.6235485,172.153284,152.447518,126.83066,97.4470944,67.9360265,1.8445248,2.2006464,2.4609144,2.635204,2.7642972,2.868284,2.9405112,-1.796016,-2.756604,-3.229252,-3.4648276,-3.5723384
94.1,0.010626993,4.26,9.74,89.3,0.011198208,2.27,3.366087,4.034331233,4.174592731,4.436259031,4.398383216,4.333182159,4.502778546,4.412561454,3.874133714,4.417039143,4.585552,4.6382334,4.668340543,40.8420681,50.5236745,59.929692,70.0156701,80.1636765,89.7786927,99.9834855,163.559468,135.459637,106.049432,76.2338169,46.3391919,2.1033108,2.192698,2.2311472,2.2501868,2.2596,2.2651896,2.270702,-2.903264,-3.402264,-3.496292,-3.5148464,-3.5183096
43.2,0.023148148,10.2,19.4,42.2,0.023696682,3.39,3.031706,7.428487198,9.426677434,11.11474035,12.596209,13.89542484,15.0338559,16.19817088,7.331678571,12.33364,15.799448,18.197768,19.64381997,24.8174284,28.0435635,32.3210302,37.2988515,42.8945098,49.0352285,55.0882007,175.660875,163.16774,145.298068,123.692188,98.7533699,1.0546364,1.31001,1.5571028,1.775088,1.9636264,2.1337352,2.272096,-1.082832,-1.833388,-2.355052,-2.717312,-2.9740184
33.6,0.029761905,16.6,16.3,73.7,0.013568521,3.34,29.361607,6.811156437,8.317785838,9.576994132,10.6358515,11.43988835,12.19360177,12.83485377,6.871413714,10.76876743,13.11339857,14.42156657,15.07934206,27.2507375,32.2185953,38.0128396,44.476256,51.7907729,59.2733701,67.1315884,174.049948,157.690686,135.896895,110.475483,82.7776972,1.5107048,1.8150532,2.0551136,2.2555808,2.430024,2.5656264,2.6795236,-1.397096,-2.281472,-2.813272,-3.149236,-3.3577676
76.4,0.013089005,11.4,13.8,96.2,0.01039501,2.5,12.543193,5.87037832,6.64146712,7.16115444,7.51544648,7.75952996,7.92803332,8.0412758,5.108908571,7.062547429,7.797523429,8.036839314,7.823810429,35.3240542,43.3963322,52.0971139,61.2113838,70.6011751,80.1799167,89.8968105,167.88118,144.718916,117.291332,88.1289376,57.3833365,1.9222084,2.1124232,2.2371232,2.3196236,2.375274,2.4145148,2.4448912,-2.306192,-3.05572,-3.36156,-3.4853304,-3.5358252
23.7,0.042194093,6.86,13.6,58.3,0.017152659,1.72,5.475499,9.344487733,10.84623645,11.72858721,12.31701872,12.70750314,13.20100878,13.36236738,6.299243429,9.910637429,11.77531343,12.59273029,13.23032494,33.9274811,41.3444733,49.82683,58.8147278,68.1430946,77.2942649,87.0167281,172.047352,154.687231,131.213597,104.074556,76.3061373,1.2434236,1.3907584,1.4943332,1.5637752,1.6108904,1.6425648,1.6672188,-1.635044,-2.460896,-2.950972,-3.233624,-3.3882588
92.8,0.010775862,16.5,8.65,56.3,0.017761989,4.22,30.765733,4.798894739,5.814432749,6.57299128,7.186431635,7.584384929,7.987984479,8.427442322,5.570243714,7.911835429,8.76403,9.0978426,9.022396714,29.7486642,35.4630938,42.2619768,49.6732585,57.9938956,66.2907055,74.4361934,169.495853,147.691424,120.674105,91.8424491,61.5783885,2.3749608,2.7195608,3.0154992,3.2404904,3.4274264,3.5693964,3.6772912,-2.114112,-2.92712,-3.300084,-3.466992,-3.54265
97.7,0.010235415,17.7,18.8,69.7,0.014347202,1.35,5.991839,13.01158393,14.6896323,15.7480357,16.40251504,17.14730252,17.36540096,17.70016037,7.02828,11.13697086,13.76785914,15.08504429,16.10846703,32.4343617,40.1689964,48.7401518,57.8566047,66.8511416,76.5567087,86.1047835,174.59898,158.979398,138.187507,112.797655,86.3796346,0.9605728,1.0968108,1.1854848,1.2434556,1.2805664,1.3073952,1.3267128,-1.318224,-2.209372,-2.728748,-3.05576,-3.2428536
44,0.022727273,8.2,16.6,71.6,0.01396648,4.78,5.934255,4.461034184,5.500719728,6.393556255,7.161234184,7.821872469,8.482631946,8.976881339,5.877246286,8.966047143,10.58731229,11.29134694,11.6745232,28.6762566,33.7065597,39.4388011,45.7693006,52.6114496,59.4530193,67.0905072,170.570362,151.381165,127.055593,99.5197143,70.8608312,2.2058752,2.5605452,2.8621036,3.1127096,3.33434,3.5194476,3.6841988,-1.822368,-2.62856,-3.061776,-3.302168,-3.430682
28.9,0.034602076,13,11.2,61.1,0.016366612,1.47,18.320041,10.00022796,11.29456231,11.84468891,12.48083211,12.6044015,12.98122537,13.15441939,6.467553143,9.765221143,11.65551343,12.28573914,12.73565977,35.2996649,43.3969934,52.5883073,61.6531768,71.4715298,80.9175987,90.6630035,172.636436,154.178274,130.794297,103.000087,74.5748092,1.163738,1.2756832,1.3468656,1.3881184,1.416228,1.4354048,1.4527952,-1.625204,-2.531816,-3.02182,-3.311316,-3.4668596
86.8,0.011520737,10.9,10.5,64.8,0.015432099,3.1,13.457508,5.156282677,5.944944129,6.510320903,6.916577516,7.093932903,7.53469671,7.683117613,4.963658,6.847249714,7.553334571,7.536178629,7.575921229,34.0155237,41.5706732,49.8180052,58.5586097,68.008808,76.6424402,86.1823354,167.372803,143.965374,116.436671,86.3766252,56.5157243,2.2030208,2.4512628,2.6277164,2.7518624,2.848062,2.9101576,2.962616,-2.347248,-3.074068,-3.36796,-3.4876716,-3.5327472
40.1,0.024937656,15,12.7,33,0.03030303,4.13,17.992765,5.715531574,7.159465714,8.395503584,9.564338692,10.55127303,11.51244315,12.38893574,6.822833143,11.16581714,13.961244,15.71675771,16.97631603,26.3948546,30.4314066,35.3265702,40.4992812,46.4232424,52.4536098,58.8336954,173.879916,159.08036,138.864354,115.008652,89.4171061,1.572502,1.846458,2.0873268,2.2852032,2.4641936,2.623124,2.7617468,-1.371528,-2.085724,-2.586348,-2.932344,-3.16856
22.8,0.043859649,11.7,14.4,41.3,0.024213075,2.1,11.92477,9.855275381,11.937445,13.55067671,14.93404148,15.97301286,16.90642952,17.78483986,7.012678571,11.68640486,14.761232,16.84330886,18.06214166,29.3039217,34.9313655,41.5435789,48.6385129,56.456673,64.496498,72.6518363,174.544375,160.902417,141.664312,118.951581,93.2174958,1.0920396,1.280296,1.4345088,1.5548184,1.6541356,1.7325512,1.7956208,-1.227572,-1.960868,-2.484756,-2.851464,-3.110456
47.9,0.020876827,9.57,18.7,82,0.012195122,1.45,3.308344,11.07255469,12.39531324,13.22363979,13.74618007,14.078242,14.16670917,14.29474103,6.558126,10.25096,12.14428743,13.22623286,13.69418166,33.9447957,42.0267958,50.8257223,60.0680389,69.5865491,79.4582717,89.2726255,172.953441,155.87836,132.505006,106.291815,77.9296358,1.1075736,1.2378652,1.3183352,1.368586933,1.3997976,1.4202724,1.4347012,-1.575156,-2.444524,-2.943013333,-3.208732,-3.357874933
25.1,0.039840637,18.6,9.41,97.3,0.010277492,1.2,26.568335,10.59817,10.97379717,11.63198733,11.54230075,11.73783725,11.74466425,11.67035867,6.499396286,9.719973429,11.00341429,11.37762934,11.30125371,37.282196,46.8314434,56.0416152,66.1492391,75.9145953,85.9064029,95.9955696,172.747887,154.019907,128.51195,99.8217027,69.554388,1.0709128,1.1362908,1.1638292,1.1789084,1.1885016,1.198421067,1.2125244,-1.721626667,-2.682384,-3.189188,-3.441636,-3.566334933
41.1,0.0243309,11.3,12.7,75.9,0.013175231,3.47,16.752959,5.584436715,6.746362363,7.513928386,8.288931499,8.730253919,9.272909222,9.515317608,5.921974,8.693634857,9.958852286,10.23567377,10.38265737,30.6220046,36.5901226,43.9266685,51.2374077,59.7060189,67.823005,76.9818479,170.726909,150.427722,124.855983,95.8248582,66.3393008,2.0289784,2.3258584,2.57476,2.7510812,2.9007304,3.0082988,3.1019464,-1.923936,-2.778416,-3.201652,-3.4144096,-3.5144792
85,0.011764706,12.7,14.4,58.4,0.017123288,4.72,11.271657,4.339945678,5.230991017,6.053463326,6.850725,7.382565699,8.013875678,8.483621716,5.621136,8.320793143,9.861382286,10.34020457,10.78465943,29.5154564,35.3097224,41.4276531,47.664578,55.1542899,62.1745068,69.9573055,169.673976,149.122776,124.514838,96.190716,67.746308,2.4169584,2.750064,3.0230884,3.235166,3.4344776,3.592048,3.7422696,-1.980032,-2.72504,-3.117512,-3.3373448,-3.4471468
61.6,0.016233766,5.66,19.9,51.4,0.019455253,2.03,1.050564,9.845264384,11.68995586,12.99620552,14.05386862,14.74970394,15.35723576,15.70294626,6.715126571,10.657398,12.974394,14.44019829,15.2383618,30.0141133,36.2693896,43.6177028,51.4706467,60.058101,68.8248114,78.1230191,173.502943,157.300893,135.410379,110.540694,83.3342663,1.1788516,1.388568,1.551242,1.67113,1.7641456,1.8328836,1.886698,-1.433716,-2.274688,-2.772408,-3.06262,-3.235556
62.3,0.016051364,16.9,19.3,29.9,0.033444816,1.46,4.177457,15.55327226,18.88009514,21.63683349,23.79342712,25.4234463,26.99900726,27.98686863,7.754650857,13.56388657,17.854628,21.13304257,23.51659629,27.2922225,32.4350611,38.4102231,45.2615964,52.8817684,60.5814494,69.1391718,177.141278,167.473603,152.491198,133.965649,112.308087,0.6718268,0.825744,0.9462572,1.047852267,1.1302256,1.1951248,1.2507352,-0.821236,-1.477248,-1.990509333,-2.364804,-2.653282667
96.4,0.010373444,9.5,18.7,87.6,0.011415525,1.43,2.441575,10.2391893,10.99537608,11.64821497,12.06447252,11.97379091,12.16537077,12.30281874,6.254871429,9.310255143,10.71101229,11.23274043,11.75254846,35.3579593,44.2766122,53.3430526,62.7478043,72.877479,82.6035198,92.4069692,171.89205,152.585893,127.488543,99.3145915,71.1339196,1.1676524,1.2853828,1.3486648,1.3853172,1.4078632,1.4211204,1.430834,-1.7984,-2.673596,-3.108037333,-3.3137352,-3.40716
98.2,0.010183299,19,9.88,66.1,0.015128593,1.68,26.358816,9.146467202,10.17140506,10.4823206,10.91003208,11.20644905,11.41424524,11.30142399,6.115605714,8.990905429,10.12271657,10.36609237,10.61807349,34.6339351,42.9120395,52.3897014,61.6711461,71.1731656,80.824068,91.0136077,171.40462,151.468169,125.429508,96.2813233,67.1632572,1.340971467,1.473930667,1.5557716,1.6021496,1.6319044,1.6536684,1.674602,-1.899948,-2.780676,-3.216616,-3.4255144,-3.5192156
93.3,0.010718114,19.9,15.3,53.4,0.018726592,1.28,15.117036,12.61360898,14.30993914,15.45995781,15.900575,16.43234766,16.79091,17.01030789,6.808022286,10.72474143,12.94111914,14.472728,15.18313277,33.8545805,41.6832779,50.211254,59.647264,68.966595,78.5076352,88.2268059,173.828078,157.536595,135.293917,110.654548,83.1409647,0.9543504,1.0636264,1.135728267,1.1856016,1.2186192,1.2434744,1.2653084,-1.45386,-2.279898667,-2.78292,-3.087036,-3.282938
